calibration_mode,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,prediction_available_levels,missing_prediction_levels,calibrated_top1_pct_within_3,calibrated_top1_pct_within_5,calibrated_top3_pct_within_3,calibrated_top3_pct_within_5,calibrated_best_median_abs_error,calibrated_best_mean_abs_error,calibrated_best_pct_within_3,calibrated_best_pct_within_5,calibrated_top1_median_abs_error,calibrated_cluster_band_median_width,calibrated_ordered_ladder_valid,calibrated_ordered_ladder_median_abs_error,calibrated_ordered_ladder_pct_within_3,calibrated_ordered_ladder_pct_within_5,calibrated_bracketed_by_L5_L6
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,12.24,14.937812,25.0,25.0,16.9275,0.0,True,16.9275,0.0,0.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,12.24,14.937812,25.0,25.0,15.186257,0.0,True,15.186257,0.0,0.0,False
MODE_C_BALANCED,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,12.24,14.937812,25.0,25.0,12.24,0.0,True,15.186257,0.0,0.0,False
MODE_D_NEAREST_VALID_LADDER,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,12.24,14.937812,25.0,25.0,16.9275,0.0,True,16.9275,0.0,0.0,False
MODE_E_SPACING_PRESERVATION,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,12.24,14.937812,25.0,25.0,15.186257,0.0,True,12.24,25.0,25.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.771667,5.371143,50.0,50.0,4.771667,0.0,True,4.771667,50.0,50.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.771667,5.371143,50.0,50.0,4.771667,0.0,True,4.771667,50.0,50.0,True
MODE_C_BALANCED,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.771667,5.371143,50.0,50.0,4.771667,0.0,True,4.771667,50.0,50.0,True
MODE_D_NEAREST_VALID_LADDER,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.771667,5.371143,50.0,50.0,4.771667,0.0,True,4.771667,50.0,50.0,True
MODE_E_SPACING_PRESERVATION,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.771667,5.371143,50.0,50.0,4.771667,0.0,True,4.771667,50.0,50.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,70.58,74.4625,0.0,0.0,70.58,0.0,True,70.58,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,70.58,74.4625,0.0,0.0,70.58,0.0,True,70.58,0.0,0.0,True
MODE_C_BALANCED,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,70.58,74.4625,0.0,0.0,70.58,0.0,True,70.58,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,70.58,74.4625,0.0,0.0,70.58,0.0,True,70.58,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,70.58,74.4625,0.0,0.0,70.58,0.0,True,70.58,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,37.165,31.4325,0.0,0.0,54.9525,0.0,True,54.9525,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,37.165,31.4325,0.0,0.0,48.55,0.0,True,54.9525,0.0,0.0,True
MODE_C_BALANCED,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,37.165,31.4325,0.0,0.0,50.1457,0.0,True,54.9525,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,37.165,31.4325,0.0,0.0,54.9525,0.0,True,54.9525,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,37.165,31.4325,0.0,0.0,50.1457,0.0,True,54.9525,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,50.0725,51.026458,0.0,0.0,54.432917,0.915,True,54.432917,0.0,0.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,50.0725,51.026458,0.0,0.0,54.432917,0.915,True,54.432917,0.0,0.0,False
MODE_C_BALANCED,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,50.0725,51.026458,0.0,0.0,54.432917,0.915,True,54.432917,0.0,0.0,False
MODE_D_NEAREST_VALID_LADDER,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,50.0725,51.026458,0.0,0.0,50.0725,0.915,True,50.0725,0.0,0.0,False
MODE_E_SPACING_PRESERVATION,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,50.0725,51.026458,0.0,0.0,54.432917,0.915,True,54.432917,0.0,0.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,5.140417,6.383959,0.0,50.0,22.836875,0.0,True,22.836875,0.0,25.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,5.140417,6.383959,0.0,50.0,22.836875,0.0,True,22.836875,0.0,25.0,True
MODE_C_BALANCED,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,5.140417,6.383959,0.0,50.0,22.836875,0.0,True,22.836875,0.0,25.0,True
MODE_D_NEAREST_VALID_LADDER,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,5.140417,6.383959,0.0,50.0,22.836875,0.0,True,22.836875,0.0,25.0,True
MODE_E_SPACING_PRESERVATION,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,25.0,5.140417,6.383959,0.0,50.0,22.836875,0.0,True,22.836875,0.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.86,4.52971,50.0,50.0,5.0675,0.0,True,5.0675,50.0,50.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.86,4.52971,50.0,50.0,5.0675,0.0,True,5.0675,50.0,50.0,True
MODE_C_BALANCED,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.86,4.52971,50.0,50.0,5.0675,0.0,True,5.0675,50.0,50.0,True
MODE_D_NEAREST_VALID_LADDER,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,50.0,50.0,4.86,4.52971,50.0,50.0,6.445858,0.0,True,6.445858,25.0,25.0,True
MODE_E_SPACING_PRESERVATION,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,4,0,50.0,50.0,50.0,50.0,4.86,4.52971,50.0,50.0,5.0675,0.0,True,6.445858,25.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.165,23.2375,0.0,0.0,38.6625,0.0,True,38.6625,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.165,23.2375,0.0,0.0,27.1875,0.0,True,27.1875,0.0,0.0,True
MODE_C_BALANCED,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.165,23.2375,0.0,0.0,27.1875,0.0,True,38.6625,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.165,23.2375,0.0,0.0,38.6625,0.0,True,38.6625,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,17.165,23.2375,0.0,0.0,27.1875,0.0,True,38.6625,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,22.305,21.56375,25.0,25.0,32.9275,0.0,True,32.9275,25.0,25.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,22.305,21.56375,25.0,25.0,32.9275,0.0,True,32.9275,25.0,25.0,True
MODE_C_BALANCED,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,22.305,21.56375,25.0,25.0,32.9275,0.0,True,32.9275,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,22.305,21.56375,25.0,25.0,32.9275,0.0,True,39.1725,25.0,25.0,True
MODE_E_SPACING_PRESERVATION,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,22.305,21.56375,25.0,25.0,32.9275,0.0,True,32.9275,25.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,50.0,5.945625,11.623932,0.0,50.0,25.429115,0.0,True,25.429115,0.0,25.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,50.0,5.945625,11.623932,0.0,50.0,25.429115,0.0,True,25.429115,0.0,25.0,True
MODE_C_BALANCED,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,50.0,5.945625,11.623932,0.0,50.0,25.429115,0.0,True,25.429115,0.0,25.0,True
MODE_D_NEAREST_VALID_LADDER,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,5.945625,11.623932,0.0,50.0,25.429115,0.0,True,25.429115,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,50.0,5.945625,11.623932,0.0,50.0,25.429115,0.0,True,25.429115,0.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,8.0475,10.585,25.0,25.0,60.5875,0.0,True,16.26625,25.0,25.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,8.0475,10.585,25.0,25.0,16.26625,0.0,True,16.26625,25.0,25.0,True
MODE_C_BALANCED,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,8.0475,10.585,25.0,25.0,16.26625,0.0,True,16.26625,25.0,25.0,True
MODE_D_NEAREST_VALID_LADDER,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,8.0475,10.585,25.0,25.0,60.5875,0.0,True,16.26625,25.0,25.0,True
MODE_E_SPACING_PRESERVATION,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,8.0475,10.585,25.0,25.0,16.26625,0.0,True,16.26625,25.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,7.3175,7.549375,50.0,50.0,23.87125,0.0,True,23.87125,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,7.3175,7.549375,50.0,50.0,23.87125,0.0,True,23.87125,0.0,0.0,True
MODE_C_BALANCED,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,7.3175,7.549375,50.0,50.0,23.87125,0.0,True,23.87125,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,7.3175,7.549375,50.0,50.0,23.87125,0.0,True,23.87125,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,7.3175,7.549375,50.0,50.0,23.87125,0.0,True,23.87125,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.21375,21.526875,0.0,0.0,23.21375,0.0,True,23.21375,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.21375,21.526875,0.0,0.0,25.05875,0.0,True,25.05875,0.0,0.0,True
MODE_C_BALANCED,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.21375,21.526875,0.0,0.0,23.21375,0.0,True,23.21375,0.0,0.0,True
MODE_D_NEAREST_VALID_LADDER,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.21375,21.526875,0.0,0.0,23.21375,0.0,True,30.41,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,0.0,23.21375,21.526875,0.0,0.0,23.21375,0.0,True,23.21375,0.0,0.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,25.0,9.575625,21.197188,0.0,50.0,37.91,0.0,True,45.843743,0.0,0.0,False
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,25.0,0.0,50.0,9.575625,21.197188,0.0,50.0,19.874368,0.0,True,19.874368,0.0,25.0,False
MODE_C_BALANCED,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,9.575625,21.197188,0.0,50.0,45.843743,0.0,True,45.843743,0.0,0.0,False
MODE_D_NEAREST_VALID_LADDER,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,9.575625,21.197188,0.0,50.0,37.91,0.0,True,45.843743,0.0,0.0,False
MODE_E_SPACING_PRESERVATION,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,0.0,50.0,9.575625,21.197188,0.0,50.0,45.843743,0.0,True,45.843743,0.0,0.0,False
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,4.364375,9.551875,50.0,50.0,25.78,0.0,True,25.78,0.0,0.0,True
MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,4.364375,9.551875,50.0,50.0,25.78,0.0,True,25.78,25.0,25.0,True
MODE_C_BALANCED,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,4.364375,9.551875,50.0,50.0,25.78,0.0,True,25.78,25.0,25.0,True
MODE_D_NEAREST_VALID_LADDER,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,4,0,0.0,0.0,25.0,25.0,4.364375,9.551875,50.0,50.0,25.78,0.0,True,25.78,0.0,0.0,True
MODE_E_SPACING_PRESERVATION,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,4.364375,9.551875,50.0,50.0,25.78,0.0,True,22.52033,25.0,25.0,True
MODE_A_LIVE_PROXIMITY_HEAVY,2026-05-12,2026-05-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4734.64,PREV_CLOSE_PROXY,,NEUTRAL,4,0,25.0,25.0,25.0,25.0,8.106875,9.386454,25.0,25.0,8.106875,0.0,True,8.106875,25.0,25.0,False
