ordered_ladder_available,ordered_ladder_valid,ordered_combo_score,L4_cluster_rank,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L5_cluster_rank,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L6_cluster_rank,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L7_cluster_rank,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,ordered_ladder_median_abs_error,ordered_ladder_mean_abs_error,ordered_ladder_pct_within_3,ordered_ladder_pct_within_5,ordered_ladder_total_width,ordered_ladder_mean_rank,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,candidate_method
True,True,346.190766,1.0,4202.021675,4199.82,4204.22335,4.40335,4215.84,13.818325,False,False,1.0,4181.53625,4180.2075,4182.865,2.6575,4194.44,12.90375,False,False,1.0,4160.365,4160.365,4160.365,0.0,4173.28,12.915,False,False,1.0,4140.05,4140.05,4140.05,0.0,4152.33,12.28,False,False,12.909375,12.979269,0.0,0.0,7.06085,1.0,2025-12-10,2025-12-09,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,340.805679,1.0,4231.67125,4231.67125,4231.67125,0.0,4212.52,19.15125,False,False,1.0,4194.393125,4192.70875,4196.0775,3.36875,4192.13,2.263125,True,True,1.0,4173.5775,4173.5775,4173.5775,0.0,4173.9,0.3225,True,True,1.0,4151.84,4151.84,4151.84,0.0,4154.37,2.53,True,True,2.396562,6.066719,75.0,75.0,3.36875,1.0,2025-12-11,2025-12-10,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,336.355199,1.0,4272.01375,4272.01375,4272.01375,0.0,4258.86,13.15375,False,False,2.0,4257.357084,4256.646667,4258.0675,1.420833,4245.23,12.127084,False,False,1.0,4235.54974,4235.54974,4235.54974,0.0,4231.66,3.88974,False,True,1.0,4215.4075,4214.58625,4216.22875,1.6425,4215.76,0.3525,True,True,8.008412,7.380768,25.0,50.0,3.063333,1.25,2025-12-12,2025-12-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,333.653195,1.0,4352.85125,4352.1325,4353.57,1.4375,4304.36,48.49125,False,False,1.0,4305.058542,4303.703333,4306.41375,2.710417,4285.43,19.628542,False,False,1.0,4292.54575,4290.695,4294.3965,3.7015,4264.18,28.36575,False,False,1.0,4274.97625,4274.97625,4274.97625,0.0,4244.2,30.77625,False,False,29.571,31.815448,0.0,0.0,7.849417,1.0,2025-12-15,2025-12-12,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE
True,True,286.692352,1.0,4301.5575,4301.5575,4301.5575,0.0,4320.99,19.4325,False,False,1.0,4299.365625,4297.17375,4301.5575,4.38375,4301.91,2.544375,True,True,1.0,4267.17375,4267.17375,4267.17375,0.0,4281.92,14.74625,False,False,1.0,4243.40625,4243.40625,4243.40625,0.0,4264.18,20.77375,False,False,17.089375,14.374219,25.0,25.0,4.38375,1.0,2025-12-16,2025-12-15,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,279.631784,1.0,4306.63375,4306.63375,4306.63375,0.0,4315.01,8.37625,False,False,1.0,4287.4425,4287.4425,4287.4425,0.0,4297.24,9.7975,False,False,1.0,4264.9425,4264.9425,4264.9425,0.0,4278.84,13.8975,False,False,1.0,4253.25125,4253.25125,4253.25125,0.0,4258.9,5.64875,False,False,9.086875,9.43,0.0,0.0,0.0,1.0,2025-12-17,2025-12-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,319.531856,1.0,4344.40625,4344.40625,4344.40625,0.0,4340.32,4.08625,False,True,1.0,4333.62042,4333.62042,4333.62042,0.0,4323.86,9.76042,False,False,1.0,4316.57875,4316.57875,4316.57875,0.0,4306.94,9.63875,False,False,1.0,4290.32875,4290.32875,4290.32875,0.0,4290.25,0.07875,True,True,6.8625,5.891042,25.0,50.0,0.0,1.0,2025-12-19,2025-12-18,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,337.630219,1.0,4350.6625,4350.6625,4350.6625,0.0,4336.01,14.6525,False,False,1.0,4308.2825,4308.2825,4308.2825,0.0,4317.56,9.2775,False,False,1.0,4288.9675,4288.9675,4288.9675,0.0,4300.17,11.2025,False,False,1.0,4250.3375,4250.3375,4250.3375,0.0,4283.27,32.9325,False,False,12.9275,17.01625,0.0,0.0,0.0,1.0,2025-12-22,2025-12-19,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,345.946601,1.0,4412.230037,4412.230037,4412.230037,0.0,4467.13,54.899963,False,False,1.0,4393.7,4393.7,4393.7,0.0,4453.37,59.67,False,False,1.0,4380.58076,4380.58076,4380.58076,0.0,4440.6,60.01924,False,False,1.0,4352.0075,4352.0075,4352.0075,0.0,4426.21,74.2025,False,False,59.84462,62.197926,0.0,0.0,0.0,1.0,2025-12-23,2025-12-22,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-24,2025-12-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,332.393204,1.0,4487.888125,4487.095,4488.68125,1.58625,4492.12,4.231875,False,True,1.0,4477.97242,4477.97242,4477.97242,0.0,4479.11,1.13758,True,True,1.0,4458.10375,4458.10375,4458.10375,0.0,4466.22,8.11625,False,False,1.0,4431.85375,4431.85375,4431.85375,0.0,4454.16,22.30625,False,False,6.174062,8.947989,25.0,50.0,1.58625,1.0,2025-12-26,2025-12-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,352.612697,1.0,4532.18397,4526.87669,4537.49125,10.61456,4530.28,1.90397,True,True,1.0,4516.700625,4515.385,4518.01625,2.63125,4515.32,1.380625,True,True,1.0,4505.571105,4503.89331,4507.2489,3.35559,4499.26,6.311105,False,False,1.0,4488.7725,4488.01625,4489.52875,1.5125,4482.36,6.4125,False,False,4.107538,4.00205,50.0,50.0,18.1139,1.0,2025-12-29,2025-12-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE
True,True,265.123837,1.0,4441.09,4441.09,4441.09,0.0,4350.13,90.96,False,False,1.0,4411.09,4411.09,4411.09,0.0,4329.56,81.53,False,False,1.0,4384.883251,4384.883251,4384.883251,0.0,4312.71,72.173251,False,False,1.0,4364.28,4364.28,4364.28,0.0,4296.74,67.54,False,False,76.851625,78.050813,0.0,0.0,0.0,1.0,2025-12-30,2025-12-29,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE
True,True,329.796381,1.0,4372.0925,4371.025,4373.16,2.135,4359.13,12.9625,False,False,1.0,4323.587084,4322.216667,4324.9575,2.740833,4342.0,18.412916,False,False,2.0,4299.255,4299.255,4299.255,0.0,4324.37,25.115,False,False,1.0,4292.8225,4292.8225,4292.8225,0.0,4308.35,15.5275,False,False,16.970208,18.004479,0.0,0.0,4.875833,1.25,2026-01-01,2025-12-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,339.226769,1.0,4372.0925,4371.025,4373.16,2.135,4376.66,4.5675,False,True,1.0,4338.27136,4335.51772,4341.025,5.50728,4352.91,14.63864,False,False,1.0,4323.89,4323.89,4323.89,0.0,4330.45,6.56,False,False,1.0,4308.89,4308.89,4308.89,0.0,4308.24,0.65,True,True,5.56375,6.604035,25.0,50.0,7.64228,1.0,2026-01-02,2025-12-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,328.008423,1.0,4355.89875,4355.89875,4355.89875,0.0,4375.02,19.12125,False,False,1.0,4340.6025,4340.6025,4340.6025,0.0,4350.66,10.0575,False,False,1.0,4325.30625,4325.30625,4325.30625,0.0,4326.31,1.00375,True,True,1.0,4310.01,4310.01,4310.01,0.0,4303.29,6.72,False,False,8.38875,9.225625,25.0,25.0,0.0,1.0,2026-01-05,2026-01-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,344.600475,1.0,4418.493371,4418.493371,4418.493371,0.0,4459.82,41.326629,False,False,1.0,4399.85,4399.85,4399.85,0.0,4437.39,37.54,False,False,1.0,4386.65052,4386.65052,4386.65052,0.0,4417.98,31.32948,False,False,1.0,4357.9025,4357.9025,4357.9025,0.0,4398.56,40.6575,False,False,39.09875,37.713402,0.0,0.0,0.0,1.0,2026-01-06,2026-01-05,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,343.137794,1.0,4474.16669,4474.16669,4474.16669,0.0,4510.43,36.26331,False,False,2.0,4462.53,4462.53,4462.53,0.0,4491.87,29.34,False,False,1.0,4452.592275,4450.89331,4454.29124,3.39793,4475.3,22.707725,False,False,1.0,4435.7,4435.0525,4436.3475,1.295,4455.74,20.04,False,False,26.023862,27.087759,0.0,0.0,4.69293,1.25,2026-01-07,2026-01-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,335.323185,1.0,4490.95375,4490.95375,4490.95375,0.0,4494.25,3.29625,False,True,1.0,4474.09331,4471.14162,4477.045,5.90338,4477.38,3.28669,False,True,1.0,4462.045,4462.045,4462.045,0.0,4457.79,4.255,False,True,1.0,4447.045,4447.045,4447.045,0.0,4438.21,8.835,False,False,3.775625,4.918235,0.0,75.0,5.90338,1.0,2026-01-08,2026-01-07,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,339.312323,1.0,4455.546691,4455.546691,4455.546691,0.0,4487.52,31.973309,False,False,2.0,4443.6,4443.6,4443.6,0.0,4468.29,24.69,False,False,2.0,4433.397534,4431.653309,4435.14176,3.488451,4447.13,13.732466,False,False,1.0,4416.305,4415.89,4416.72,0.83,4426.62,10.315,False,False,19.211233,20.177694,0.0,0.0,4.318451,1.5,2026-01-09,2026-01-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,332.554368,1.0,4495.753355,4495.753355,4495.753355,0.0,4544.9,49.146645,False,False,2.0,4485.055,4485.055,4485.055,0.0,4528.66,43.605,False,False,3.0,4478.092698,4474.356645,4481.82875,7.472105,4511.6,33.507303,False,False,1.0,4459.6325,4458.28125,4460.98375,2.7025,4491.48,31.8475,False,False,38.556151,39.526612,0.0,0.0,10.174605,1.75,2026-01-12,2026-01-09,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,336.073473,1.0,4586.315,4586.315,4586.315,0.0,4600.74,14.425,False,False,1.0,4567.83625,4567.83625,4567.83625,0.0,4572.9,5.06375,False,False,1.0,4549.3575,4549.3575,4549.3575,0.0,4546.29,3.0675,False,True,1.0,4512.4,4512.4,4512.4,0.0,4518.09,5.69,False,False,5.376875,7.061562,0.0,25.0,0.0,1.0,2026-01-13,2026-01-12,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,311.296344,1.0,4605.32625,4605.32625,4605.32625,0.0,4597.86,7.46625,False,False,1.0,4595.177084,4593.4575,4596.896667,3.439167,4575.27,19.907084,False,False,1.0,4575.32625,4575.32625,4575.32625,0.0,4546.5,28.82625,False,False,1.0,4569.72,4569.72,4569.72,0.0,4519.14,50.58,False,False,24.366667,26.694896,0.0,0.0,3.439167,1.0,2026-01-14,2026-01-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,341.755462,1.0,4622.040009,4619.29,4624.790018,5.500018,4597.72,24.320009,False,False,1.0,4600.64625,4599.1275,4602.165,3.0375,4574.22,26.42625,False,False,1.0,4579.665,4579.665,4579.665,0.0,4549.19,30.475,False,False,1.0,4558.59,4558.59,4558.59,0.0,4516.94,41.65,False,False,28.450625,30.717815,0.0,0.0,8.537518,1.0,2026-01-15,2026-01-14,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,344.634083,1.0,4612.626675,4609.83,4615.42335,5.59335,4618.64,6.013325,False,False,1.0,4592.693125,4591.35875,4594.0275,2.66875,4591.17,1.523125,True,True,1.0,4571.5275,4571.5275,4571.5275,0.0,4566.81,4.7175,False,True,1.0,4510.515,4510.515,4510.515,0.0,4541.12,30.605,False,False,5.365412,10.714738,25.0,50.0,8.2621,1.0,2026-01-16,2026-01-15,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,332.334784,1.0,4596.7525,4593.75,4599.755,6.005,4615.0,18.2475,False,False,1.0,4578.75,4578.0025,4579.4975,1.495,4592.49,13.74,False,False,2.0,4557.745,4557.745,4557.745,0.0,4569.99,12.245,False,False,1.0,4535.9925,4535.245,4536.74,1.495,4546.84,10.8475,False,False,12.9925,13.77,0.0,0.0,8.995,1.25,2026-01-19,2026-01-16,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,341.21539,1.0,4667.053357,4667.053357,4667.053357,0.0,4696.99,29.936643,False,False,2.0,4655.165,4655.165,4655.165,0.0,4677.12,21.955,False,False,1.0,4645.012351,4643.276643,4646.74806,3.471417,4655.27,10.257649,False,False,1.0,4627.9575,4627.49875,4628.41625,0.9175,4633.67,5.7125,False,False,16.106324,16.965448,0.0,0.0,4.388917,1.25,2026-01-20,2026-01-19,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,338.557267,1.0,4727.915,4727.915,4727.915,0.0,4856.21,128.295,False,False,1.0,4712.915,4712.915,4712.915,0.0,4833.04,120.125,False,False,1.0,4686.2225,4686.2225,4686.2225,0.0,4812.42,126.1975,False,False,1.0,4659.53,4659.53,4659.53,0.0,4792.89,133.36,False,False,127.24625,126.994375,0.0,0.0,0.0,1.0,2026-01-21,2026-01-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS
True,True,296.726205,2.0,4918.35,4918.35,4918.35,0.0,4853.55,64.8,False,False,1.0,4888.35,4888.35,4888.35,0.0,4828.22,60.13,False,False,1.0,4857.42375,4857.42375,4857.42375,0.0,4803.79,53.63375,False,False,1.0,4807.115,4807.115,4807.115,0.0,4776.28,30.835,False,False,56.881875,52.349688,0.0,0.0,0.0,1.25,2026-01-22,2026-01-21,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,298.755299,1.0,4921.01,4921.01,4921.01,0.0,4918.05,2.96,True,True,1.0,4896.235,4896.235,4896.235,0.0,4895.71,0.525,True,True,1.0,4891.01,4891.01,4891.01,0.0,4870.76,20.25,False,False,1.0,4866.235,4866.235,4866.235,0.0,4847.66,18.575,False,False,10.7675,10.5775,50.0,50.0,0.0,1.0,2026-01-23,2026-01-22,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS
True,True,334.135963,1.0,4959.575,4959.575,4959.575,0.0,5057.59,98.015,False,False,1.0,4944.575,4944.575,4944.575,0.0,5031.93,87.355,False,False,2.0,4921.9875,4921.9875,4921.9875,0.0,5007.82,85.8325,False,False,1.0,4899.4,4899.4,4899.4,0.0,4984.24,84.84,False,False,86.59375,89.010625,0.0,0.0,0.0,1.25,2026-01-26,2026-01-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS
True,True,239.846348,1.0,5046.59625,5046.59625,5046.59625,0.0,5064.63,18.03375,False,False,1.0,5020.2075,5020.2075,5020.2075,0.0,5033.46,13.2525,False,False,1.0,4989.93,4989.93,4989.93,0.0,4998.75,8.82,False,False,1.0,4959.93,4959.93,4959.93,0.0,4958.82,1.11,True,True,11.03625,10.304063,25.0,25.0,0.0,1.0,2026-01-27,2026-01-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS
True,True,330.852936,1.0,5168.534375,5168.37625,5168.6925,0.31625,5243.94,75.405625,False,False,1.0,5140.725625,5138.6925,5142.75875,4.06625,5212.86,72.134375,False,False,1.0,5138.6925,5138.6925,5138.6925,0.0,5180.87,42.1775,False,False,1.0,5090.89125,5090.89125,5090.89125,0.0,5152.26,61.36875,False,False,66.751563,62.771563,0.0,0.0,4.3825,1.0,2026-01-28,2026-01-27,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE
True,True,268.352109,1.0,5303.23,5303.23,5303.23,0.0,5354.75,51.52,False,False,2.0,5273.23,5273.23,5273.23,0.0,5309.52,36.29,False,False,1.0,5244.619913,5244.619913,5244.619913,0.0,5250.84,6.220087,False,False,1.0,5157.4,5157.4,5157.4,0.0,5202.3,44.9,False,False,40.595,34.732522,0.0,0.0,0.0,1.25,2026-01-29,2026-01-28,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_ONLY
