best_anchor_family,best_anchor_name,candidate_label,candidate_type,date_count,formula_fingerprint_score,level_name,mean_abs_distance,median_abs_distance,pct_within_1,pct_within_10,pct_within_2,pct_within_3,pct_within_5,published_rank_high_to_low,published_rank_low_to_high,rows,signed_distance_mean,signed_distance_median
prior_range_fraction,prev_range_0.666667,rank_low_6 -> prior_range_fraction::prev_range_0.666667,rank_low_to_high_anchor,7,63.462959,,2.882406,2.323388,14.285714,100.0,28.571429,57.142857,71.428571,,6,7,-1.775767,-2.323388
red_box_quarter,red_box_2_75pct,rank_low_2 -> red_box_quarter::red_box_2_75pct,rank_low_to_high_anchor,24,63.2875,,3.440781,2.895,29.166667,100.0,37.5,54.166667,75.0,,2,24,-1.340885,-0.26375
red_box_quarter,red_box_1_25pct,L2 -> red_box_quarter::red_box_1_25pct,level_name_anchor,6,62.247396,L2,2.979792,2.674375,16.666667,100.0,33.333333,50.0,83.333333,,,6,-2.221458,-2.674375
red_box_quarter,red_box_1_25pct,rank_high_2 -> red_box_quarter::red_box_1_25pct,rank_high_to_low_anchor,6,62.247396,,2.979792,2.674375,16.666667,100.0,33.333333,50.0,83.333333,2,,6,-2.221458,-2.674375
red_box_quarter,red_box_3_25pct,rank_low_4 -> red_box_quarter::red_box_3_25pct,rank_low_to_high_anchor,10,62.120312,,3.35475,2.351875,40.0,100.0,50.0,60.0,60.0,,4,10,1.7695,1.481875
red_box_edge,red_edge_3,L8 -> red_box_edge::red_edge_3,level_name_anchor,7,61.698214,L8,3.375,3.315,0.0,100.0,28.571429,42.857143,100.0,,,7,2.095,3.315
red_box_edge,red_edge_3,rank_high_8 -> red_box_edge::red_edge_3,rank_high_to_low_anchor,7,61.698214,,3.375,3.315,0.0,100.0,28.571429,42.857143,100.0,8,,7,2.095,3.315
red_box_quarter,red_box_3_75pct,L11 -> red_box_quarter::red_box_3_75pct,level_name_anchor,5,61.475,L11,4.353,2.41,0.0,100.0,40.0,60.0,60.0,,,5,4.353,2.41
red_box_quarter,red_box_3_75pct,rank_high_11 -> red_box_quarter::red_box_3_75pct,rank_high_to_low_anchor,5,61.475,,4.353,2.41,0.0,100.0,40.0,60.0,60.0,11,,5,4.353,2.41
prior_hlc,previous_low,rank_low_5 -> prior_hlc::previous_low,rank_low_to_high_anchor,7,61.35,,5.008571,1.74,28.571429,71.428571,57.142857,57.142857,57.142857,,5,7,-3.937143,-0.68
prior_hlc,previous_high,rank_low_7 -> prior_hlc::previous_high,rank_low_to_high_anchor,10,61.2125,,3.191,2.915,10.0,100.0,20.0,50.0,80.0,,7,10,-1.149,-2.185
green_box_quarter,green_box_3_75pct,rank_low_8 -> green_box_quarter::green_box_3_75pct,rank_low_to_high_anchor,20,61.075,,3.322375,2.87,30.0,100.0,35.0,50.0,75.0,,8,20,0.068625,-0.15375
red_box_quarter,red_box_4_75pct,rank_low_2 -> red_box_quarter::red_box_4_75pct,rank_low_to_high_anchor,6,60.958333,,3.5725,3.19,0.0,100.0,16.666667,50.0,83.333333,,2,6,2.866667,3.19
prior_hlc,previous_close,rank_low_6 -> prior_hlc::previous_close,rank_low_to_high_anchor,6,60.908333,,3.821667,3.21,33.333333,83.333333,33.333333,50.0,83.333333,,6,6,0.291667,-1.35
prior_hlc,previous_low,L8 -> prior_hlc::previous_low,level_name_anchor,10,60.85,L8,2.906,3.06,30.0,100.0,30.0,50.0,80.0,,,10,-0.616,-0.67
prior_hlc,previous_low,rank_high_8 -> prior_hlc::previous_low,rank_high_to_low_anchor,10,60.85,,2.906,3.06,30.0,100.0,30.0,50.0,80.0,8,,10,-0.616,-0.67
green_box_quarter,green_box_4_25pct,L2 -> green_box_quarter::green_box_4_25pct,level_name_anchor,10,60.754688,L2,3.29,3.098125,0.0,100.0,20.0,50.0,80.0,,,10,0.672,0.629375
green_box_quarter,green_box_4_25pct,rank_high_2 -> green_box_quarter::green_box_4_25pct,rank_high_to_low_anchor,10,60.754688,,3.29,3.098125,0.0,100.0,20.0,50.0,80.0,2,,10,0.672,0.629375
green_box_quarter,green_box_4_75pct,rank_high_2 -> green_box_quarter::green_box_4_75pct,rank_high_to_low_anchor,5,60.565625,,4.3945,2.77375,0.0,100.0,0.0,60.0,60.0,2,,5,-1.3035,2.3275
prior_hlc,previous_high,rank_low_8 -> prior_hlc::previous_high,rank_low_to_high_anchor,5,60.525,,3.21,3.19,0.0,100.0,0.0,40.0,100.0,,8,5,-1.934,-2.43
green_box_quarter,green_box_4_75pct,L1 -> green_box_quarter::green_box_4_75pct,level_name_anchor,10,60.515625,L1,3.4675,3.19375,10.0,100.0,10.0,50.0,80.0,,,10,-1.56775,-2.754375
green_box_quarter,green_box_2_75pct,rank_low_9 -> green_box_quarter::green_box_2_75pct,rank_low_to_high_anchor,9,60.425347,,2.924028,3.07875,33.333333,100.0,44.444444,44.444444,88.888889,,9,9,0.995139,0.84625
red_box_midline,red_mid_2,L7 -> red_box_midline::red_mid_2,level_name_anchor,10,60.415625,L7,4.10475,3.23375,10.0,80.0,40.0,50.0,80.0,,,10,1.39225,0.94625
red_box_midline,red_mid_2,L7 -> red_box_midline::red_mid_2,l4_l7_anchor,10,60.415625,L7,4.10475,3.23375,10.0,80.0,40.0,50.0,80.0,,,10,1.39225,0.94625
red_box_midline,red_mid_2,rank_high_7 -> red_box_midline::red_mid_2,rank_high_to_low_anchor,10,60.415625,,4.10475,3.23375,10.0,80.0,40.0,50.0,80.0,7,,10,1.39225,0.94625
red_box_edge,red_edge_2,rank_high_6 -> red_box_edge::red_edge_2,rank_high_to_low_anchor,9,60.366667,,3.515556,2.88,22.222222,100.0,22.222222,55.555556,66.666667,6,,9,0.926667,0.63
red_box_quarter,red_box_3_75pct,L9 -> red_box_quarter::red_box_3_75pct,level_name_anchor,13,60.282452,L9,3.194038,3.17625,15.384615,100.0,30.769231,46.153846,84.615385,,,13,0.500962,0.72125
red_box_quarter,red_box_3_75pct,rank_high_9 -> red_box_quarter::red_box_3_75pct,rank_high_to_low_anchor,13,60.282452,,3.194038,3.17625,15.384615,100.0,30.769231,46.153846,84.615385,9,,13,0.500962,0.72125
green_box_midline,green_mid_4,L2 -> green_box_midline::green_mid_4,level_name_anchor,5,60.275,L2,3.0975,3.29,20.0,100.0,20.0,40.0,100.0,,,5,-1.8585,-3.29
green_box_midline,green_mid_4,rank_high_2 -> green_box_midline::green_mid_4,rank_high_to_low_anchor,5,60.275,,3.0975,3.29,20.0,100.0,20.0,40.0,100.0,2,,5,-1.8585,-3.29
red_box_midline,red_mid_2,L9 -> red_box_midline::red_mid_2,level_name_anchor,9,60.104167,L9,3.976389,2.985,22.222222,88.888889,33.333333,55.555556,66.666667,,,9,-0.568611,-0.525
red_box_midline,red_mid_2,rank_high_9 -> red_box_midline::red_mid_2,rank_high_to_low_anchor,9,60.104167,,3.976389,2.985,22.222222,88.888889,33.333333,55.555556,66.666667,9,,9,-0.568611,-0.525
green_box_midline,green_mid_2,L3 -> green_box_midline::green_mid_2,level_name_anchor,15,59.797917,L3,3.376667,2.9475,26.666667,100.0,40.0,53.333333,66.666667,,,15,1.561,-0.32
green_box_midline,green_mid_2,rank_high_3 -> green_box_midline::green_mid_2,rank_high_to_low_anchor,15,59.797917,,3.376667,2.9475,26.666667,100.0,40.0,53.333333,66.666667,3,,15,1.561,-0.32
green_box_quarter,green_box_3_25pct,L4 -> green_box_quarter::green_box_3_25pct,level_name_anchor,11,59.673295,L4,3.757841,2.7525,27.272727,100.0,36.363636,54.545455,63.636364,,,11,-1.276705,-0.55875
green_box_quarter,green_box_3_25pct,L4 -> green_box_quarter::green_box_3_25pct,l4_l7_anchor,11,59.673295,L4,3.757841,2.7525,27.272727,100.0,36.363636,54.545455,63.636364,,,11,-1.276705,-0.55875
red_box_quarter,red_box_3_75pct,rank_low_2 -> red_box_quarter::red_box_3_75pct,rank_low_to_high_anchor,18,59.635243,,4.927222,3.088125,11.111111,94.444444,33.333333,50.0,72.222222,,2,18,2.990278,1.416875
green_box_quarter,green_box_3_25pct,rank_low_7 -> green_box_quarter::green_box_3_25pct,rank_low_to_high_anchor,26,59.467188,,3.721106,3.253125,23.076923,96.153846,26.923077,46.153846,76.923077,,7,26,0.000433,-0.376875
red_box_midline,red_mid_2,rank_low_2 -> red_box_midline::red_mid_2,rank_low_to_high_anchor,12,59.465625,,3.746458,3.19375,16.666667,91.666667,33.333333,50.0,75.0,,2,12,-1.323542,-2.67875
red_box_quarter,red_box_3_75pct,L10 -> red_box_quarter::red_box_3_75pct,level_name_anchor,11,59.262216,L10,3.300682,3.09875,9.090909,100.0,36.363636,45.454545,81.818182,,,11,0.922727,0.03
red_box_quarter,red_box_3_75pct,rank_high_10 -> red_box_quarter::red_box_3_75pct,rank_high_to_low_anchor,11,59.262216,,3.300682,3.09875,9.090909,100.0,36.363636,45.454545,81.818182,10,,11,0.922727,0.03
red_box_edge,red_edge_2,L7 -> red_box_edge::red_edge_2,level_name_anchor,31,58.884677,L7,3.616774,3.17,12.903226,100.0,29.032258,48.387097,67.741935,,,31,0.864516,-0.05
red_box_edge,red_edge_2,L7 -> red_box_edge::red_edge_2,l4_l7_anchor,31,58.884677,L7,3.616774,3.17,12.903226,100.0,29.032258,48.387097,67.741935,,,31,0.864516,-0.05
green_box_quarter,green_box_4_75pct,rank_low_9 -> green_box_quarter::green_box_4_75pct,rank_low_to_high_anchor,7,58.765625,,4.078571,2.77375,14.285714,100.0,14.285714,57.142857,57.142857,,9,7,-1.62,0.8775
green_box_quarter,green_box_4_25pct,rank_low_9 -> green_box_quarter::green_box_4_25pct,rank_low_to_high_anchor,11,58.746591,,3.255227,3.305,9.090909,100.0,27.272727,45.454545,81.818182,,9,11,0.842727,2.33625
green_box_edge,green_edge_3,L3 -> green_box_edge::green_edge_3,level_name_anchor,7,58.139286,L3,3.110714,3.31,14.285714,100.0,42.857143,42.857143,85.714286,,,7,-1.860714,-1.63
green_box_edge,green_edge_3,rank_high_3 -> green_box_edge::green_edge_3,rank_high_to_low_anchor,7,58.139286,,3.110714,3.31,14.285714,100.0,42.857143,42.857143,85.714286,3,,7,-1.860714,-1.63
prior_range_fraction,prev_range_0.75,L3 -> prior_range_fraction::prev_range_0.75,level_name_anchor,8,57.884375,L3,4.873438,2.41625,0.0,75.0,50.0,50.0,62.5,,,8,2.989687,0.09375
prior_range_fraction,prev_range_0.75,rank_high_3 -> prior_range_fraction::prev_range_0.75,rank_high_to_low_anchor,8,57.884375,,4.873438,2.41625,0.0,75.0,50.0,50.0,62.5,3,,8,2.989687,0.09375
red_box_edge,red_edge_2,L8 -> red_box_edge::red_edge_2,level_name_anchor,22,57.784091,L8,4.214091,3.13,27.272727,86.363636,40.909091,50.0,63.636364,,,22,1.728636,-0.235
red_box_edge,red_edge_2,rank_high_8 -> red_box_edge::red_edge_2,rank_high_to_low_anchor,22,57.784091,,4.214091,3.13,27.272727,86.363636,40.909091,50.0,63.636364,8,,22,1.728636,-0.235
red_box_edge,red_edge_2,rank_high_7 -> red_box_edge::red_edge_2,rank_high_to_low_anchor,30,57.641667,,3.719667,3.21,10.0,100.0,26.666667,46.666667,66.666667,7,,30,0.911,1.155
green_box_quarter,green_box_3_25pct,rank_high_4 -> green_box_quarter::green_box_3_25pct,rank_high_to_low_anchor,12,57.093229,,3.766875,3.309375,25.0,100.0,33.333333,50.0,66.666667,4,,12,-0.848125,0.045625
prior_hlc,previous_low,rank_low_3 -> prior_hlc::previous_low,rank_low_to_high_anchor,11,56.886364,,3.318182,3.14,9.090909,100.0,36.363636,45.454545,72.727273,,3,11,-1.496364,-1.35
green_box_quarter,green_box_4_75pct,rank_high_1 -> green_box_quarter::green_box_4_75pct,rank_high_to_low_anchor,9,56.731944,,3.544583,3.445,11.111111,100.0,11.111111,44.444444,77.777778,1,,9,-2.050139,-3.445
red_box_quarter,red_box_2_75pct,L7 -> red_box_quarter::red_box_2_75pct,level_name_anchor,19,56.320888,L7,4.120263,3.07375,15.789474,94.736842,31.578947,47.368421,63.157895,,,19,-1.57,-0.65125
red_box_quarter,red_box_2_75pct,L7 -> red_box_quarter::red_box_2_75pct,l4_l7_anchor,19,56.320888,L7,4.120263,3.07375,15.789474,94.736842,31.578947,47.368421,63.157895,,,19,-1.57,-0.65125
red_box_quarter,red_box_2_75pct,rank_high_7 -> red_box_quarter::red_box_2_75pct,rank_high_to_low_anchor,19,56.320888,,4.120263,3.07375,15.789474,94.736842,31.578947,47.368421,63.157895,7,,19,-1.57,-0.65125
red_box_edge,red_edge_2,L6 -> red_box_edge::red_edge_2,level_name_anchor,8,56.125,L6,3.88875,3.12,12.5,100.0,12.5,50.0,62.5,,,8,1.10875,1.635
red_box_edge,red_edge_2,L6 -> red_box_edge::red_edge_2,l4_l7_anchor,8,56.125,L6,3.88875,3.12,12.5,100.0,12.5,50.0,62.5,,,8,1.10875,1.635
prior_range_fraction,prev_range_0.382,L8 -> prior_range_fraction::prev_range_0.382,level_name_anchor,5,55.41555,L8,3.214392,3.23378,0.0,100.0,40.0,40.0,80.0,,,5,-0.423592,1.00126
prior_range_fraction,prev_range_0.382,rank_high_8 -> prior_range_fraction::prev_range_0.382,rank_high_to_low_anchor,5,55.41555,,3.214392,3.23378,0.0,100.0,40.0,40.0,80.0,8,,5,-0.423592,1.00126
green_box_edge,green_edge_3,rank_low_8 -> green_box_edge::green_edge_3,rank_low_to_high_anchor,9,54.847222,,3.137222,3.31,22.222222,100.0,33.333333,33.333333,88.888889,,8,9,-1.456111,-1.63
red_box_quarter,red_box_2_75pct,L10 -> red_box_quarter::red_box_2_75pct,level_name_anchor,10,54.095312,L10,3.305,3.961875,30.0,100.0,40.0,40.0,80.0,,,10,-3.20875,-3.961875
red_box_quarter,red_box_2_75pct,rank_high_10 -> red_box_quarter::red_box_2_75pct,rank_high_to_low_anchor,10,54.095312,,3.305,3.961875,30.0,100.0,40.0,40.0,80.0,10,,10,-3.20875,-3.961875
red_box_quarter,red_box_2_75pct,rank_low_5 -> red_box_quarter::red_box_2_75pct,rank_low_to_high_anchor,7,53.874107,,4.284643,3.5875,28.571429,85.714286,42.857143,42.857143,71.428571,,5,7,-4.043929,-3.5875
green_box_quarter,green_box_2_75pct,L4 -> green_box_quarter::green_box_2_75pct,level_name_anchor,18,53.676215,L4,3.794861,3.360625,16.666667,100.0,44.444444,44.444444,61.111111,,,18,1.579861,1.388125
green_box_quarter,green_box_2_75pct,L4 -> green_box_quarter::green_box_2_75pct,l4_l7_anchor,18,53.676215,L4,3.794861,3.360625,16.666667,100.0,44.444444,44.444444,61.111111,,,18,1.579861,1.388125
green_box_quarter,green_box_2_75pct,rank_high_4 -> green_box_quarter::green_box_2_75pct,rank_high_to_low_anchor,18,53.676215,,3.794861,3.360625,16.666667,100.0,44.444444,44.444444,61.111111,4,,18,1.579861,1.388125
red_box_quarter,red_box_4_75pct,L9 -> red_box_quarter::red_box_4_75pct,level_name_anchor,6,53.634896,L9,3.534792,3.119375,0.0,100.0,16.666667,33.333333,83.333333,,,6,1.093125,2.325625
red_box_quarter,red_box_4_75pct,rank_high_9 -> red_box_quarter::red_box_4_75pct,rank_high_to_low_anchor,6,53.634896,,3.534792,3.119375,0.0,100.0,16.666667,33.333333,83.333333,9,,6,1.093125,2.325625
prior_hlc,previous_high,L5 -> prior_hlc::previous_high,level_name_anchor,8,53.25,L5,3.16,3.52,12.5,100.0,25.0,25.0,100.0,,,8,0.6275,1.485
prior_hlc,previous_high,L5 -> prior_hlc::previous_high,l4_l7_anchor,8,53.25,L5,3.16,3.52,12.5,100.0,25.0,25.0,100.0,,,8,0.6275,1.485
prior_hlc,previous_high,rank_high_5 -> prior_hlc::previous_high,rank_high_to_low_anchor,8,53.25,,3.16,3.52,12.5,100.0,25.0,25.0,100.0,5,,8,0.6275,1.485
green_box_quarter,green_box_2_75pct,rank_low_6 -> green_box_quarter::green_box_2_75pct,rank_low_to_high_anchor,18,53.135243,,3.480833,3.688125,5.555556,100.0,22.222222,38.888889,72.222222,,6,18,-1.393472,-2.3075
red_box_quarter,red_box_3_75pct,rank_low_1 -> red_box_quarter::red_box_3_75pct,rank_low_to_high_anchor,22,52.768892,,4.168182,3.590625,4.545455,100.0,22.727273,36.363636,72.727273,,1,22,0.994432,1.355625
green_box_quarter,green_box_2_75pct,L3 -> green_box_quarter::green_box_2_75pct,level_name_anchor,24,52.504687,L3,4.43375,3.708125,12.5,91.666667,29.166667,41.666667,62.5,,,24,0.008021,0.3
green_box_quarter,green_box_2_75pct,rank_high_3 -> green_box_quarter::green_box_2_75pct,rank_high_to_low_anchor,24,52.504687,,4.43375,3.708125,12.5,91.666667,29.166667,41.666667,62.5,3,,24,0.008021,0.3
green_box_edge,green_edge_2,rank_low_8 -> green_box_edge::green_edge_2,rank_low_to_high_anchor,34,52.192647,,4.317647,4.13,8.823529,91.176471,20.588235,38.235294,67.647059,,8,34,1.540588,1.91
green_box_midline,green_mid_3,L2 -> green_box_midline::green_mid_3,level_name_anchor,25,51.74375,L2,4.3032,4.3025,16.0,96.0,32.0,40.0,68.0,,,25,-0.2492,1.035
green_box_midline,green_mid_3,rank_high_2 -> green_box_midline::green_mid_3,rank_high_to_low_anchor,25,51.74375,,4.3032,4.3025,16.0,96.0,32.0,40.0,68.0,2,,25,-0.2492,1.035
red_box_edge,red_edge_3,rank_low_3 -> red_box_edge::red_edge_3,rank_low_to_high_anchor,5,50.8875,,3.346,3.445,20.0,100.0,20.0,20.0,100.0,,3,5,3.266,3.445
red_box_quarter,red_box_3_25pct,L7 -> red_box_quarter::red_box_3_25pct,level_name_anchor,14,50.729241,L7,3.735179,3.696875,21.428571,100.0,28.571429,42.857143,57.142857,,,14,1.309643,1.83875
red_box_quarter,red_box_3_25pct,L7 -> red_box_quarter::red_box_3_25pct,l4_l7_anchor,14,50.729241,L7,3.735179,3.696875,21.428571,100.0,28.571429,42.857143,57.142857,,,14,1.309643,1.83875
red_box_quarter,red_box_3_25pct,rank_high_7 -> red_box_quarter::red_box_3_25pct,rank_high_to_low_anchor,14,50.729241,,3.735179,3.696875,21.428571,100.0,28.571429,42.857143,57.142857,7,,14,1.309643,1.83875
green_box_quarter,green_box_3_25pct,rank_low_8 -> green_box_quarter::green_box_3_25pct,rank_low_to_high_anchor,21,50.569048,,4.042143,3.66,19.047619,95.238095,28.571429,38.095238,61.904762,,8,21,1.202857,0.6425
green_box_midline,green_mid_3,rank_low_7 -> green_box_midline::green_mid_3,rank_low_to_high_anchor,6,50.23125,,4.689167,4.1475,0.0,100.0,16.666667,50.0,50.0,,7,6,-0.744167,1.77
green_box_quarter,green_box_4_25pct,rank_low_10 -> green_box_quarter::green_box_4_25pct,rank_low_to_high_anchor,10,50.14375,,3.65025,3.5425,30.0,100.0,40.0,40.0,60.0,,10,10,-1.21075,-0.6275
red_box_midline,red_mid_3,rank_low_2 -> red_box_midline::red_mid_3,rank_low_to_high_anchor,23,49.756522,,3.97837,3.8,8.695652,100.0,30.434783,34.782609,65.217391,,2,23,-0.854674,-0.9575
green_box_quarter,green_box_4_25pct,L1 -> green_box_quarter::green_box_4_25pct,level_name_anchor,19,49.277796,L1,3.725592,3.99625,26.315789,100.0,31.578947,36.842105,63.157895,,,19,-0.955855,-0.79875
green_box_edge,green_edge_2,rank_low_6 -> green_box_edge::green_edge_2,rank_low_to_high_anchor,9,49.191667,,3.615556,3.35,33.333333,100.0,33.333333,33.333333,66.666667,,6,9,-3.533333,-3.35
green_box_midline,green_mid_3,rank_low_9 -> green_box_midline::green_mid_3,rank_low_to_high_anchor,17,49.179044,,4.519559,4.3025,23.529412,94.117647,29.411765,41.176471,58.823529,,9,17,2.203676,1.25
green_box_edge,green_edge_2,L3 -> green_box_edge::green_edge_2,level_name_anchor,34,49.148529,L3,4.738235,4.23,8.823529,94.117647,23.529412,35.294118,61.764706,,,34,1.688824,1.385
green_box_edge,green_edge_2,rank_high_3 -> green_box_edge::green_edge_2,rank_high_to_low_anchor,34,49.148529,,4.738235,4.23,8.823529,94.117647,23.529412,35.294118,61.764706,3,,34,1.688824,1.385
red_box_midline,red_mid_3,L8 -> red_box_midline::red_mid_3,level_name_anchor,15,48.83125,L8,4.284667,4.2675,13.333333,100.0,26.666667,40.0,60.0,,,15,-1.057667,-1.3625
red_box_midline,red_mid_3,rank_high_8 -> red_box_midline::red_mid_3,rank_high_to_low_anchor,15,48.83125,,4.284667,4.2675,13.333333,100.0,26.666667,40.0,60.0,8,,15,-1.057667,-1.3625
red_box_quarter,red_box_3_25pct,L8 -> red_box_quarter::red_box_3_25pct,level_name_anchor,28,48.810491,L8,4.290402,4.024375,14.285714,96.428571,32.142857,39.285714,53.571429,,,28,-0.638527,-0.541875
red_box_quarter,red_box_3_25pct,rank_high_8 -> red_box_quarter::red_box_3_25pct,rank_high_to_low_anchor,28,48.810491,,4.290402,4.024375,14.285714,96.428571,32.142857,39.285714,53.571429,8,,28,-0.638527,-0.541875
prior_range_fraction,prev_range_0.125,rank_low_2 -> prior_range_fraction::prev_range_0.125,rank_low_to_high_anchor,5,48.640625,,6.2085,3.94375,40.0,60.0,40.0,40.0,60.0,,2,5,-5.956,-3.94375
green_box_edge,green_edge_3,rank_low_9 -> green_box_edge::green_edge_3,rank_low_to_high_anchor,14,48.577679,,3.812857,4.5575,21.428571,100.0,42.857143,42.857143,57.142857,,9,14,-2.502143,-2.46
green_box_quarter,green_box_3_25pct,L3 -> green_box_quarter::green_box_3_25pct,level_name_anchor,23,48.472147,L3,4.30587,4.31375,17.391304,95.652174,26.086957,34.782609,65.217391,,,23,-0.173804,0.385
green_box_quarter,green_box_3_25pct,rank_high_3 -> green_box_quarter::green_box_3_25pct,rank_high_to_low_anchor,23,48.472147,,4.30587,4.31375,17.391304,95.652174,26.086957,34.782609,65.217391,3,,23,-0.173804,0.385
red_box_edge,red_edge_2,rank_low_2 -> red_box_edge::red_edge_2,rank_low_to_high_anchor,20,48.125,,4.7055,4.25,20.0,95.0,30.0,40.0,55.0,,2,20,1.8075,1.925
red_box_quarter,red_box_4_75pct,rank_low_1 -> red_box_quarter::red_box_4_75pct,rank_low_to_high_anchor,14,48.050223,,4.03875,3.625625,14.285714,100.0,21.428571,28.571429,71.428571,,1,14,1.712143,1.483125
red_box_quarter,red_box_4_25pct,rank_low_1 -> red_box_quarter::red_box_4_25pct,rank_low_to_high_anchor,19,47.893914,,4.205132,4.12875,10.526316,94.736842,21.052632,31.578947,68.421053,,1,19,0.11,-0.29
prior_hlc,previous_low,L9 -> prior_hlc::previous_low,level_name_anchor,5,47.5,L9,3.826,4.4,20.0,100.0,20.0,40.0,60.0,,,5,-2.714,-4.4
prior_hlc,previous_low,rank_high_9 -> prior_hlc::previous_low,rank_high_to_low_anchor,5,47.5,,3.826,4.4,20.0,100.0,20.0,40.0,60.0,9,,5,-2.714,-4.4
green_box_midline,green_mid_4,L1 -> green_box_midline::green_mid_4,level_name_anchor,14,47.385268,L1,4.177857,3.74875,21.428571,92.857143,28.571429,35.714286,57.142857,,,14,-2.054643,-2.2425
green_box_midline,green_mid_4,rank_high_1 -> green_box_midline::green_mid_4,rank_high_to_low_anchor,14,47.385268,,4.177857,3.74875,21.428571,92.857143,28.571429,35.714286,57.142857,1,,14,-2.054643,-2.2425
green_box_edge,green_edge_2,L1 -> green_box_edge::green_edge_2,level_name_anchor,24,47.270833,L1,6.455417,4.635,12.5,79.166667,20.833333,37.5,58.333333,,,24,2.864583,2.205
green_box_edge,green_edge_2,rank_high_1 -> green_box_edge::green_edge_2,rank_high_to_low_anchor,24,47.270833,,6.455417,4.635,12.5,79.166667,20.833333,37.5,58.333333,1,,24,2.864583,2.205
green_box_quarter,green_box_4_25pct,rank_high_1 -> green_box_quarter::green_box_4_25pct,rank_high_to_low_anchor,18,47.013715,,3.888194,4.025625,22.222222,100.0,27.777778,33.333333,61.111111,1,,18,-0.964583,-0.6275
green_box_edge,green_edge_3,L1 -> green_box_edge::green_edge_3,level_name_anchor,24,46.966667,L1,4.379375,4.09,16.666667,91.666667,25.0,29.166667,66.666667,,,24,0.776458,0.9525
green_box_edge,green_edge_3,rank_high_1 -> green_box_edge::green_edge_3,rank_high_to_low_anchor,24,46.966667,,4.379375,4.09,16.666667,91.666667,25.0,29.166667,66.666667,1,,24,0.776458,0.9525
red_box_edge,red_edge_2,rank_low_1 -> red_box_edge::red_edge_2,rank_low_to_high_anchor,21,46.863095,,5.571905,4.19,14.285714,85.714286,28.571429,38.095238,52.380952,,1,21,-1.030952,-0.78
green_box_midline,green_mid_3,rank_low_8 -> green_box_midline::green_mid_3,rank_low_to_high_anchor,22,46.805398,,4.685,4.24875,13.636364,90.909091,27.272727,31.818182,63.636364,,8,22,-0.249091,0.83125
green_box_edge,green_edge_3,L2 -> green_box_edge::green_edge_3,level_name_anchor,13,46.544231,L2,3.775769,4.21,15.384615,100.0,38.461538,38.461538,53.846154,,,13,-3.065,-4.21
green_box_edge,green_edge_3,rank_high_2 -> green_box_edge::green_edge_3,rank_high_to_low_anchor,13,46.544231,,3.775769,4.21,15.384615,100.0,38.461538,38.461538,53.846154,2,,13,-3.065,-4.21
red_box_quarter,red_box_3_25pct,L9 -> red_box_quarter::red_box_3_25pct,level_name_anchor,20,46.504688,L9,3.948875,4.498125,20.0,100.0,35.0,35.0,60.0,,,20,0.025625,-0.3075
red_box_quarter,red_box_3_25pct,rank_high_9 -> red_box_quarter::red_box_3_25pct,rank_high_to_low_anchor,20,46.504688,,3.948875,4.498125,20.0,100.0,35.0,35.0,60.0,9,,20,0.025625,-0.3075
red_box_edge,red_edge_3,rank_low_2 -> red_box_edge::red_edge_3,rank_low_to_high_anchor,14,46.282143,,4.2075,4.19,7.142857,100.0,14.285714,35.714286,57.142857,,2,14,0.305357,-0.99
red_box_edge,red_edge_3,L9 -> red_box_edge::red_edge_3,level_name_anchor,13,45.656731,L9,4.788846,4.565,7.692308,92.307692,23.076923,38.461538,53.846154,,,13,0.575769,-0.49
red_box_edge,red_edge_3,rank_high_9 -> red_box_edge::red_edge_3,rank_high_to_low_anchor,13,45.656731,,4.788846,4.565,7.692308,92.307692,23.076923,38.461538,53.846154,9,,13,0.575769,-0.49
green_box_edge,green_edge_2,L2 -> green_box_edge::green_edge_2,level_name_anchor,17,45.616176,L2,4.253529,3.61,11.764706,94.117647,17.647059,29.411765,58.823529,,,17,0.467647,0.37
green_box_edge,green_edge_2,rank_high_2 -> green_box_edge::green_edge_2,rank_high_to_low_anchor,17,45.616176,,4.253529,3.61,11.764706,94.117647,17.647059,29.411765,58.823529,2,,17,0.467647,0.37
green_box_quarter,green_box_2_75pct,L2 -> green_box_quarter::green_box_2_75pct,level_name_anchor,20,45.184375,L2,4.695562,4.12625,10.0,95.0,25.0,30.0,60.0,,,20,0.598188,0.475
green_box_quarter,green_box_2_75pct,rank_high_2 -> green_box_quarter::green_box_2_75pct,rank_high_to_low_anchor,20,45.184375,,4.695562,4.12625,10.0,95.0,25.0,30.0,60.0,2,,20,0.598188,0.475
red_box_quarter,red_box_2_75pct,L6 -> red_box_quarter::red_box_2_75pct,level_name_anchor,14,44.89933,L6,3.634732,4.743125,28.571429,100.0,35.714286,35.714286,57.142857,,,14,-1.737411,-2.239375
red_box_quarter,red_box_2_75pct,L6 -> red_box_quarter::red_box_2_75pct,l4_l7_anchor,14,44.89933,L6,3.634732,4.743125,28.571429,100.0,35.714286,35.714286,57.142857,,,14,-1.737411,-2.239375
red_box_quarter,red_box_2_75pct,rank_high_6 -> red_box_quarter::red_box_2_75pct,rank_high_to_low_anchor,14,44.89933,,3.634732,4.743125,28.571429,100.0,35.714286,35.714286,57.142857,6,,14,-1.737411,-2.239375
