level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,dynamic_candidate_pool_count,dynamic_oracle_candidate_price,dynamic_oracle_abs_error,dynamic_oracle_within_3,dynamic_oracle_within_5,dynamic_oracle_source_family,dynamic_oracle_source_type,dynamic_oracle_prior_sample_count,dynamic_top1_candidate_price,dynamic_top1_abs_error,dynamic_top1_source_family,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,dynamic_audited_candidate_price,dynamic_audited_abs_error,dynamic_audited_within_3,dynamic_audited_within_5,dynamic_audited_source,dynamic_improved_abs_error,dynamic_residual_recovered_within_5,dynamic_residual_recovered_within_3,dynamic_residual_better_than_superset,dynamic_residual_status
2025-12-02,2025-12-01,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,4187.32,81,4187.27,0.05,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,37.0,4175.44,11.88,SUPERSET_AUDITED_BASE,4175.44,11.88,False,4187.27,0.05,True,True,DYNAMIC_RESIDUAL_BETTER,11.83,True,True,True,DYNAMIC_WITHIN_3
2025-12-02,2025-12-01,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL,4167.18,81,4154.275625,12.904375,False,False,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,39.0,4142.02,25.16,SUPERSET_AUDITED_BASE,4142.02,25.16,False,4154.275625,12.904375,False,False,DYNAMIC_RESIDUAL_BETTER,12.255625,False,False,True,DYNAMIC_GT10
2025-12-03,2025-12-02,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4233.23,102,4233.28875,0.05875,True,True,LEVEL_RESIDUAL,original_base_level_superset_q25,42.0,4229.4125,3.8175,SUPERSET_AUDITED_BASE,4229.4125,3.8175,True,4233.28875,0.05875,True,True,DYNAMIC_RESIDUAL_BETTER,3.75875,False,True,True,DYNAMIC_WITHIN_3
2025-12-03,2025-12-02,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4213.24,101,4215.275,2.035,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,6.0,4216.345,3.105,SUPERSET_AUDITED_BASE,4216.345,3.105,True,4215.275,2.035,True,True,DYNAMIC_RESIDUAL_BETTER,1.07,False,True,True,DYNAMIC_WITHIN_3
2025-12-03,2025-12-02,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4192.7,101,4192.14375,0.55625,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q75,7.0,4185.46,7.24,SUPERSET_AUDITED_BASE,4185.46,7.24,False,4192.14375,0.55625,True,True,DYNAMIC_RESIDUAL_BETTER,6.68375,True,True,True,DYNAMIC_WITHIN_3
2025-12-03,2025-12-02,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL,4170.01,101,4169.836306,0.173694,True,True,LEVEL_RESIDUAL,superset_base_level_original_mean,42.0,4172.005,1.995,SUPERSET_AUDITED_BASE,4172.005,1.995,True,4169.836306,0.173694,True,True,DYNAMIC_RESIDUAL_BETTER,1.821306,False,False,True,DYNAMIC_WITHIN_3
2025-12-04,2025-12-03,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4205.73,61,4217.51875,11.78875,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,43.0,4223.465,17.735,SUPERSET_AUDITED_BASE,4223.465,17.735,False,4217.51875,11.78875,False,False,DYNAMIC_RESIDUAL_BETTER,5.94625,False,False,True,DYNAMIC_GT10
2025-12-04,2025-12-03,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4188.05,61,4182.7375,5.3125,False,False,LEVEL_RESIDUAL,superset_base_level_superset_q25,45.0,4193.465,5.415,SUPERSET_AUDITED_BASE,4193.465,5.415,False,4182.7375,5.3125,False,False,DYNAMIC_RESIDUAL_BETTER,0.1025,False,False,True,DYNAMIC_WITHIN_10
2025-12-04,2025-12-03,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4167.92,61,4163.0375,4.8825,False,True,LEVEL_RESIDUAL,superset_base_level_superset_q25,45.0,4174.195,6.275,SUPERSET_AUDITED_BASE,4174.195,6.275,False,4163.0375,4.8825,False,True,DYNAMIC_RESIDUAL_BETTER,1.3925,True,False,True,DYNAMIC_WITHIN_5
2025-12-04,2025-12-03,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL,4144.41,61,4144.1225,0.2875,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,8.0,4145.29,0.88,SUPERSET_AUDITED_BASE,4145.29,0.88,True,4144.1225,0.2875,True,True,DYNAMIC_RESIDUAL_BETTER,0.5925,False,False,True,DYNAMIC_WITHIN_3
2025-12-05,2025-12-04,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4205.56,61,4205.601087,0.041087,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,7.0,4202.011459,3.548541,SUPERSET_AUDITED_BASE,4202.011459,3.548541,True,4205.601087,0.041087,True,True,DYNAMIC_RESIDUAL_BETTER,3.507454,False,True,True,DYNAMIC_WITHIN_3
2025-12-05,2025-12-04,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4183.25,61,4184.190625,0.940625,True,True,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,8.0,4185.268125,2.018125,SUPERSET_AUDITED_BASE,4185.268125,2.018125,True,4184.190625,0.940625,True,True,DYNAMIC_RESIDUAL_BETTER,1.0775,False,False,True,DYNAMIC_WITHIN_3
2025-12-05,2025-12-04,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4164.02,61,4164.3481,0.3281,True,True,LEVEL_RESIDUAL,superset_base_level_superset_median,46.0,4163.6675,0.3525,SUPERSET_AUDITED_BASE,4163.6675,0.3525,True,4164.3481,0.3281,True,True,DYNAMIC_RESIDUAL_BETTER,0.0244,False,False,True,DYNAMIC_WITHIN_3
2025-12-05,2025-12-04,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL,4143.27,61,4142.934542,0.335458,True,True,LEVEL_RESIDUAL,superset_base_level_original_mean,44.0,4145.07,1.8,SUPERSET_AUDITED_BASE,4145.07,1.8,True,4142.934542,0.335458,True,True,DYNAMIC_RESIDUAL_BETTER,1.464542,False,False,True,DYNAMIC_WITHIN_3
2025-12-08,2025-12-05,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4209.43,81,4227.383,17.953,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,45.0,4233.6205,24.1905,SUPERSET_AUDITED_BASE,4233.6205,24.1905,False,4227.383,17.953,False,False,DYNAMIC_RESIDUAL_BETTER,6.2375,False,False,True,DYNAMIC_GT10
2025-12-08,2025-12-05,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4188.47,81,4193.924375,5.454375,False,False,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5.0,4206.544375,18.074375,SUPERSET_AUDITED_BASE,4206.544375,18.074375,False,4193.924375,5.454375,False,False,DYNAMIC_RESIDUAL_BETTER,12.62,False,False,True,DYNAMIC_WITHIN_10
2025-12-08,2025-12-05,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4168.88,81,4172.36875,3.48875,False,True,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,8.0,4174.21625,5.33625,SUPERSET_AUDITED_BASE,4174.21625,5.33625,False,4172.36875,3.48875,False,True,DYNAMIC_RESIDUAL_BETTER,1.8475,True,False,True,DYNAMIC_WITHIN_5
2025-12-08,2025-12-05,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL,4144.37,81,4142.625,1.745,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q25,45.0,4149.90375,5.53375,SUPERSET_AUDITED_BASE,4149.90375,5.53375,False,4142.625,1.745,True,True,DYNAMIC_RESIDUAL_BETTER,3.78875,True,True,True,DYNAMIC_WITHIN_3
2025-12-09,2025-12-08,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4214.14,81,4217.089498,2.949498,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5.0,4202.59804,11.54196,SUPERSET_AUDITED_BASE,4202.59804,11.54196,False,4217.089498,2.949498,True,True,DYNAMIC_RESIDUAL_BETTER,8.592462,True,True,True,DYNAMIC_WITHIN_3
2025-12-09,2025-12-08,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4191.11,81,4181.748125,9.361875,False,False,LEVEL_RESIDUAL,superset_base_level_superset_q75,48.0,4173.4525,17.6575,SUPERSET_AUDITED_BASE,4173.4525,17.6575,False,4181.748125,9.361875,False,False,DYNAMIC_RESIDUAL_BETTER,8.295625,False,False,True,DYNAMIC_WITHIN_10
2025-12-09,2025-12-08,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4169.53,81,4167.0875,2.4425,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5.0,4155.2575,14.2725,SUPERSET_AUDITED_BASE,4155.2575,14.2725,False,4167.0875,2.4425,True,True,DYNAMIC_RESIDUAL_BETTER,11.83,True,True,True,DYNAMIC_WITHIN_3
2025-12-09,2025-12-08,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL,4149.41,81,4149.290312,0.119688,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,44.0,4137.0625,12.3475,SUPERSET_AUDITED_BASE,4137.0625,12.3475,False,4149.290312,0.119688,True,True,DYNAMIC_RESIDUAL_BETTER,12.227812,True,True,True,DYNAMIC_WITHIN_3
2025-12-10,2025-12-09,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4215.84,101,4216.894904,1.054904,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q75,47.0,4202.021675,13.818325,SUPERSET_AUDITED_BASE,4202.021675,13.818325,False,4216.894904,1.054904,True,True,DYNAMIC_RESIDUAL_BETTER,12.763421,True,True,True,DYNAMIC_WITHIN_3
2025-12-10,2025-12-09,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4194.44,101,4191.40875,3.03125,False,True,LEVEL_RESIDUAL,superset_base_level_superset_q75,49.0,4181.53625,12.90375,SUPERSET_AUDITED_BASE,4181.53625,12.90375,False,4191.40875,3.03125,False,True,DYNAMIC_RESIDUAL_BETTER,9.8725,True,False,True,DYNAMIC_WITHIN_5
2025-12-10,2025-12-09,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4173.28,101,4172.22,1.06,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,43.0,4160.365,12.915,SUPERSET_AUDITED_BASE,4160.365,12.915,False,4172.22,1.06,True,True,DYNAMIC_RESIDUAL_BETTER,11.855,True,True,True,DYNAMIC_WITHIN_3
2025-12-10,2025-12-09,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL,4152.33,101,4152.305625,0.024375,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q75,47.0,4140.05,12.28,SUPERSET_AUDITED_BASE,4140.05,12.28,False,4152.305625,0.024375,True,True,DYNAMIC_RESIDUAL_BETTER,12.255625,True,True,True,DYNAMIC_WITHIN_3
2025-12-11,2025-12-10,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4212.52,101,4211.530218,0.989782,True,True,LEVEL_RESIDUAL,superset_base_level_original_recent8_median,8.0,4217.126468,4.606468,SUPERSET_AUDITED_BASE,4217.126468,4.606468,True,4211.530218,0.989782,True,True,DYNAMIC_RESIDUAL_BETTER,3.616686,False,True,True,DYNAMIC_WITHIN_3
2025-12-11,2025-12-10,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4192.13,101,4191.973281,0.156719,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4.0,4194.393125,2.263125,SUPERSET_AUDITED_BASE,4194.393125,2.263125,True,4191.973281,0.156719,True,True,DYNAMIC_RESIDUAL_BETTER,2.106406,False,False,True,DYNAMIC_WITHIN_3
2025-12-11,2025-12-10,L6,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4173.9,101,4173.93,0.03,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,5.0,4173.5775,0.3225,SUPERSET_AUDITED_BASE,4173.5775,0.3225,True,4173.93,0.03,True,True,DYNAMIC_RESIDUAL_BETTER,0.2925,False,False,True,DYNAMIC_WITHIN_3
2025-12-11,2025-12-10,L7,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL,4154.37,101,4152.055,2.315,True,True,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,8.0,4151.84,2.53,SUPERSET_AUDITED_BASE,4151.84,2.53,True,4152.055,2.315,True,True,DYNAMIC_RESIDUAL_BETTER,0.215,False,False,True,DYNAMIC_WITHIN_3
2025-12-12,2025-12-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4258.86,101,4258.93875,0.07875,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,11.0,4261.949375,3.089375,REGIME_LEVEL_RESIDUAL,4265.5675,6.7075,False,4258.93875,0.07875,True,True,DYNAMIC_RESIDUAL_BETTER,6.62875,True,True,True,DYNAMIC_WITHIN_3
2025-12-12,2025-12-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4245.23,101,4248.612084,3.382084,False,True,LEVEL_RESIDUAL,superset_base_level_superset_q25,51.0,4257.773751,12.543751,REGIME_LEVEL_RESIDUAL,4257.357084,12.127084,False,4248.612084,3.382084,False,True,DYNAMIC_RESIDUAL_BETTER,8.745,True,False,True,DYNAMIC_WITHIN_5
2025-12-12,2025-12-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4231.66,101,4231.72849,0.06849,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,13.0,4236.30034,4.64034,REGIME_LEVEL_RESIDUAL,4235.54974,3.88974,True,4231.72849,0.06849,True,True,DYNAMIC_RESIDUAL_BETTER,3.82125,False,True,True,DYNAMIC_WITHIN_3
2025-12-12,2025-12-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL,4215.76,101,4215.4075,0.3525,True,True,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,,4214.441875,1.318125,REGIME_LEVEL_RESIDUAL,4215.4075,0.3525,True,4215.4075,0.3525,True,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_3
2025-12-15,2025-12-12,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4304.36,81,4304.421373,0.061373,True,True,LEVEL_RESIDUAL,superset_base_level_original_mean,50.0,4299.72,4.64,SUPERSET_AUDITED_BASE,4299.72,4.64,True,4304.421373,0.061373,True,True,DYNAMIC_RESIDUAL_BETTER,4.578627,False,True,True,DYNAMIC_WITHIN_3
2025-12-15,2025-12-12,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4285.43,81,4294.310729,8.880729,False,False,LEVEL_RESIDUAL,superset_base_level_superset_q25,52.0,4305.058542,19.628542,SUPERSET_AUDITED_BASE,4305.058542,19.628542,False,4294.310729,8.880729,False,False,DYNAMIC_RESIDUAL_BETTER,10.747813,False,False,True,DYNAMIC_WITHIN_10
2025-12-15,2025-12-12,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4264.18,81,4264.279375,0.099375,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,8.0,4259.2575,4.9225,SUPERSET_AUDITED_BASE,4259.2575,4.9225,True,4264.279375,0.099375,True,True,DYNAMIC_RESIDUAL_BETTER,4.823125,False,True,True,DYNAMIC_WITHIN_3
2025-12-15,2025-12-12,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL,4244.2,81,4243.53875,0.66125,True,True,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,,4243.53875,0.66125,SUPERSET_AUDITED_BASE,4243.53875,0.66125,True,4243.53875,0.66125,True,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_3
2025-12-16,2025-12-15,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4320.99,102,4321.001837,0.011837,True,True,REGIME_LEVEL_RESIDUAL,original_base_regime_superset_mean,3.0,4317.19125,3.79875,SUPERSET_AUDITED_BASE,4317.19125,3.79875,True,4321.001837,0.011837,True,True,DYNAMIC_RESIDUAL_BETTER,3.786913,False,True,True,DYNAMIC_WITHIN_3
2025-12-16,2025-12-15,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4301.91,101,4300.506875,1.403125,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,6.0,4299.365625,2.544375,SUPERSET_AUDITED_BASE,4299.365625,2.544375,True,4300.506875,1.403125,True,True,DYNAMIC_RESIDUAL_BETTER,1.14125,False,False,True,DYNAMIC_WITHIN_3
2025-12-16,2025-12-15,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4281.92,101,4279.02875,2.89125,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,47.0,4267.17375,14.74625,SUPERSET_AUDITED_BASE,4267.17375,14.74625,False,4279.02875,2.89125,True,True,DYNAMIC_RESIDUAL_BETTER,11.855,True,True,True,DYNAMIC_WITHIN_3
2025-12-16,2025-12-15,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL,4264.18,101,4255.68625,8.49375,False,False,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,49.0,4243.40625,20.77375,SUPERSET_AUDITED_BASE,4243.40625,20.77375,False,4255.68625,8.49375,False,False,DYNAMIC_RESIDUAL_BETTER,12.28,False,False,True,DYNAMIC_WITHIN_10
2025-12-17,2025-12-16,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4315.01,81,4316.205,1.195,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,9.0,4306.63375,8.37625,SUPERSET_AUDITED_BASE,4306.63375,8.37625,False,4316.205,1.195,True,True,DYNAMIC_RESIDUAL_BETTER,7.18125,True,True,True,DYNAMIC_WITHIN_3
2025-12-17,2025-12-16,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4297.24,81,4296.789375,0.450625,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q75,54.0,4287.4425,9.7975,SUPERSET_AUDITED_BASE,4287.4425,9.7975,False,4296.789375,0.450625,True,True,DYNAMIC_RESIDUAL_BETTER,9.346875,True,True,True,DYNAMIC_WITHIN_3
2025-12-17,2025-12-16,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4278.84,81,4276.877188,1.962812,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,48.0,4264.9425,13.8975,SUPERSET_AUDITED_BASE,4264.9425,13.8975,False,4276.877188,1.962812,True,True,DYNAMIC_RESIDUAL_BETTER,11.934688,True,True,True,DYNAMIC_WITHIN_3
2025-12-17,2025-12-16,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL,4258.9,81,4258.994028,0.094028,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_mean,9.0,4253.25125,5.64875,SUPERSET_AUDITED_BASE,4253.25125,5.64875,False,4258.994028,0.094028,True,True,DYNAMIC_RESIDUAL_BETTER,5.554722,True,True,True,DYNAMIC_WITHIN_3
2025-12-19,2025-12-18,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4340.32,81,4340.789375,0.469375,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,10.0,4344.40625,4.08625,SUPERSET_AUDITED_BASE,4344.40625,4.08625,True,4340.789375,0.469375,True,True,DYNAMIC_RESIDUAL_BETTER,3.616875,False,True,True,DYNAMIC_WITHIN_3
2025-12-19,2025-12-18,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4323.86,81,4324.8675,1.0075,True,True,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,,4324.8675,1.0075,SUPERSET_AUDITED_BASE,4324.8675,1.0075,True,4324.8675,1.0075,True,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_3
2025-12-19,2025-12-18,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4306.94,82,4306.97,0.03,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_original_median,10.0,4309.473125,2.533125,SUPERSET_AUDITED_BASE,4309.473125,2.533125,True,4306.97,0.03,True,True,DYNAMIC_RESIDUAL_BETTER,2.503125,False,False,True,DYNAMIC_WITHIN_3
2025-12-19,2025-12-18,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL,4290.25,81,4290.239062,0.010938,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,10.0,4290.32875,0.07875,SUPERSET_AUDITED_BASE,4290.32875,0.07875,True,4290.239062,0.010938,True,True,DYNAMIC_RESIDUAL_BETTER,0.067812,False,False,True,DYNAMIC_WITHIN_3
2025-12-22,2025-12-19,L4,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,4336.01,101,4334.977363,1.032637,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,3.0,4338.51668,2.50668,SUPERSET_AUDITED_BASE,4338.51668,2.50668,True,4334.977363,1.032637,True,True,DYNAMIC_RESIDUAL_BETTER,1.474043,False,False,True,DYNAMIC_WITHIN_3
2025-12-22,2025-12-19,L5,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL,4317.56,82,4317.58625,0.02625,True,True,REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q75,3.0,4317.94,0.38,SUPERSET_AUDITED_BASE,4317.94,0.38,True,4317.58625,0.02625,True,True,DYNAMIC_RESIDUAL_BETTER,0.35375,False,False,True,DYNAMIC_WITHIN_3
